cvegeo,vivtot,tvivhab,p_tvivhab,tvivpar,p_tvivpar,tvivparhab,pvivparhab,vivpar_des,p_vivpar_d,vivpar_ut,p_vivpar_u,vivnohab,p_vivnohab,vph_pisodt,p_v_pisodt,vph_c_elec,p_v_c_elec,vph_aguadv,p_v_aguadv,vph_drenaj,p_v_drenaj,vph_excusa,p_v_excusa,v_3masocup,p_3masocup,proocup_c,pobtot,p0a14a,pp0a14a,p15a29a,pp15a29a,p30a59a,pp30a59a,p_60ymas,pp_60ymas,pcon_lim,ppcon_lim,graproes,acesoper_,acesoaut_,recucall_,senaliza_,alumpub_,telpub_,banqueta_,guarnici_,arboles_,rampas_,puessemi_,puesambu_,acesoper_c,acesoaut_c,recucall_c,senaliza_c,alumpub_c,telpub_c,banqueta_c,guarnici_c,arboles_c,rampas_c,puessemi_c,puesambu_c,ent,nom_ent,mun,nom_mun,loc,nom_loc,ageb,mza,fecha_poli,fecha_inf,fecha_ceu,oid
"0901500010042022",40.000000000000000,33.000000000000000,82.500000000000000,40.000000000000000,100.000000000000000,33.000000000000000,82.500000000000000,6.000000000000000,15.000000000000000,,,7.000000000000000,17.500000000000000,28.000000000000000,84.849999999999994,31.000000000000000,93.939999999999998,31.000000000000000,93.939999999999998,31.000000000000000,93.939999999999998,31.000000000000000,93.939999999999998,,,3.000000000000000,106.000000000000000,27.000000000000000,25.469999999999999,30.000000000000000,28.300000000000001,43.000000000000000,40.570000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.199999999999999,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0042","022","2010","2010","2010","55630"
"0901500010042023",115.000000000000000,107.000000000000000,93.040000000000006,115.000000000000000,100.000000000000000,107.000000000000000,93.040000000000006,8.000000000000000,6.960000000000000,0.000000000000000,0.000000000000000,8.000000000000000,6.960000000000000,104.000000000000000,97.200000000000003,105.000000000000000,98.129999999999995,105.000000000000000,98.129999999999995,105.000000000000000,98.129999999999995,105.000000000000000,98.129999999999995,,,3.400000000000000,372.000000000000000,79.000000000000000,21.239999999999998,101.000000000000000,27.149999999999999,153.000000000000000,41.130000000000003,33.000000000000000,8.869999999999999,,,10.800000000000001,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0042","023","2010","2010","2010","55631"
"0901500010042024",119.000000000000000,110.000000000000000,92.439999999999998,119.000000000000000,100.000000000000000,110.000000000000000,92.439999999999998,7.000000000000000,5.880000000000000,,,9.000000000000000,7.560000000000000,102.000000000000000,92.730000000000004,106.000000000000000,96.359999999999999,106.000000000000000,96.359999999999999,106.000000000000000,96.359999999999999,106.000000000000000,96.359999999999999,,,3.400000000000000,381.000000000000000,90.000000000000000,23.620000000000001,109.000000000000000,28.609999999999999,151.000000000000000,39.630000000000003,19.000000000000000,4.990000000000000,,,11.199999999999999,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,Conjunto habitacional,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0042","024","2010","2010","2010","55632"
090150001017A001,180.000000000000000,162.000000000000000,90.000000000000000,180.000000000000000,100.000000000000000,162.000000000000000,90.000000000000000,12.000000000000000,6.670000000000000,6.000000000000000,3.330000000000000,18.000000000000000,10.000000000000000,162.000000000000000,100.000000000000000,162.000000000000000,100.000000000000000,162.000000000000000,100.000000000000000,161.000000000000000,99.379999999999995,161.000000000000000,99.379999999999995,0.000000000000000,0.000000000000000,2.980000000000000,482.000000000000000,91.000000000000000,18.879999999999999,115.000000000000000,23.859999999999999,250.000000000000000,51.869999999999997,26.000000000000000,5.390000000000000,,,13.320000000000000,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"001","2010","2015","2010","55934"
090150001017A002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"002","2010","2010","2010","55935"
090150001017A003,61.000000000000000,60.000000000000000,98.359999999999999,61.000000000000000,100.000000000000000,60.000000000000000,98.359999999999999,,,0.000000000000000,0.000000000000000,,,52.000000000000000,86.670000000000002,52.000000000000000,86.670000000000002,52.000000000000000,86.670000000000002,52.000000000000000,86.670000000000002,52.000000000000000,86.670000000000002,0.000000000000000,0.000000000000000,3.000000000000000,203.000000000000000,34.000000000000000,16.750000000000000,53.000000000000000,26.109999999999999,76.000000000000000,37.439999999999998,16.000000000000000,7.880000000000000,6.000000000000000,3.000000000000000,8.500000000000000,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Alguna vialidad,Todas las vialidades,Ninguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"003","2010","2010","2010","55936"
090150001017A004,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"004","2010","2010","2010","55937"
090150001017A005,37.000000000000000,32.000000000000000,86.489999999999995,37.000000000000000,100.000000000000000,32.000000000000000,86.489999999999995,5.000000000000000,13.510000000000000,0.000000000000000,0.000000000000000,5.000000000000000,13.510000000000000,29.000000000000000,90.629999999999995,29.000000000000000,90.629999999999995,29.000000000000000,90.629999999999995,29.000000000000000,90.629999999999995,29.000000000000000,90.629999999999995,3.000000000000000,9.380000000000001,3.300000000000000,110.000000000000000,18.000000000000000,16.359999999999999,27.000000000000000,24.550000000000001,50.000000000000000,45.450000000000003,12.000000000000000,10.910000000000000,14.000000000000000,13.000000000000000,9.300000000000001,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"005","2010","2010","2010","55938"
090150001017A006,12.000000000000000,10.000000000000000,83.329999999999998,12.000000000000000,100.000000000000000,10.000000000000000,83.329999999999998,,,0.000000000000000,0.000000000000000,,,5.000000000000000,50.000000000000000,6.000000000000000,60.000000000000000,6.000000000000000,60.000000000000000,6.000000000000000,60.000000000000000,6.000000000000000,60.000000000000000,,,1.500000000000000,27.000000000000000,,,4.000000000000000,14.810000000000000,6.000000000000000,22.219999999999999,4.000000000000000,14.810000000000000,,,10.900000000000000,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"006","2010","2010","2010","55939"
090150001017A007,12.000000000000000,10.000000000000000,83.329999999999998,12.000000000000000,100.000000000000000,10.000000000000000,83.329999999999998,,,0.000000000000000,0.000000000000000,,,10.000000000000000,100.000000000000000,10.000000000000000,100.000000000000000,10.000000000000000,100.000000000000000,10.000000000000000,100.000000000000000,10.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,2.800000000000000,28.000000000000000,,,6.000000000000000,21.430000000000000,15.000000000000000,53.570000000000000,6.000000000000000,21.430000000000000,0.000000000000000,0.000000000000000,8.800000000000001,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"007","2010","2010","2010","55940"
090150001017A010,124.000000000000000,110.000000000000000,88.709999999999994,124.000000000000000,100.000000000000000,110.000000000000000,88.709999999999994,13.000000000000000,10.480000000000000,,,14.000000000000000,11.289999999999999,101.000000000000000,91.819999999999993,101.000000000000000,91.819999999999993,98.000000000000000,89.090000000000003,99.000000000000000,90.000000000000000,101.000000000000000,91.819999999999993,8.000000000000000,7.270000000000000,3.900000000000000,458.000000000000000,107.000000000000000,23.359999999999999,140.000000000000000,30.570000000000000,154.000000000000000,33.619999999999997,33.000000000000000,7.210000000000000,50.000000000000000,11.000000000000000,8.699999999999999,3.000000000000000,3.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Alguna vialidad,Alguna vialidad,Alguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"010","2010","2010","2010","55941"
090150001017A011,181.000000000000000,166.000000000000000,91.709999999999994,181.000000000000000,100.000000000000000,166.000000000000000,91.709999999999994,15.000000000000000,8.289999999999999,0.000000000000000,0.000000000000000,15.000000000000000,8.289999999999999,160.000000000000000,96.390000000000001,160.000000000000000,96.390000000000001,160.000000000000000,96.390000000000001,159.000000000000000,95.780000000000001,160.000000000000000,96.390000000000001,3.000000000000000,1.810000000000000,3.100000000000000,526.000000000000000,121.000000000000000,23.000000000000000,125.000000000000000,23.760000000000002,242.000000000000000,46.009999999999998,23.000000000000000,4.370000000000000,17.000000000000000,3.000000000000000,12.400000000000000,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Todas las vialidades,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Todas las vialidades,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"011","2010","2010","2010","55942"
090150001017A012,46.000000000000000,39.000000000000000,84.780000000000001,46.000000000000000,100.000000000000000,39.000000000000000,84.780000000000001,5.000000000000000,10.869999999999999,,,7.000000000000000,15.220000000000001,36.000000000000000,92.310000000000002,39.000000000000000,100.000000000000000,35.000000000000000,89.739999999999995,33.000000000000000,84.620000000000005,36.000000000000000,92.310000000000002,,,2.800000000000000,109.000000000000000,30.000000000000000,27.520000000000000,21.000000000000000,19.270000000000000,53.000000000000000,48.619999999999997,5.000000000000000,4.590000000000000,,,12.699999999999999,3.000000000000000,3.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Alguna vialidad,Alguna vialidad,Alguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"012","2010","2010","2010","55943"
090150001017A013,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"013","2010","2010","2010","55944"
090150001017A014,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"014","2010","2010","2010","55945"
090150001017A015,176.000000000000000,167.000000000000000,94.890000000000001,176.000000000000000,100.000000000000000,167.000000000000000,94.890000000000001,5.000000000000000,2.840000000000000,4.000000000000000,2.270000000000000,9.000000000000000,5.110000000000000,155.000000000000000,92.810000000000002,155.000000000000000,92.810000000000002,155.000000000000000,92.810000000000002,155.000000000000000,92.810000000000002,155.000000000000000,92.810000000000002,,,3.400000000000000,598.000000000000000,126.000000000000000,21.070000000000000,183.000000000000000,30.600000000000001,206.000000000000000,34.450000000000003,47.000000000000000,7.860000000000000,55.000000000000000,9.000000000000000,9.100000000000000,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"015","2010","2010","2010","55946"
090150001017A016,19.000000000000000,16.000000000000000,84.209999999999994,19.000000000000000,100.000000000000000,16.000000000000000,84.209999999999994,,,,,3.000000000000000,15.789999999999999,16.000000000000000,100.000000000000000,16.000000000000000,100.000000000000000,16.000000000000000,100.000000000000000,16.000000000000000,100.000000000000000,16.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,3.700000000000000,59.000000000000000,14.000000000000000,23.730000000000000,7.000000000000000,11.859999999999999,30.000000000000000,50.850000000000001,8.000000000000000,13.560000000000000,6.000000000000000,10.000000000000000,10.199999999999999,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"016","2010","2010","2010","55947"
090150001017A017,45.000000000000000,44.000000000000000,97.780000000000001,45.000000000000000,100.000000000000000,44.000000000000000,97.780000000000001,,,0.000000000000000,0.000000000000000,,,41.000000000000000,93.180000000000007,41.000000000000000,93.180000000000007,41.000000000000000,93.180000000000007,41.000000000000000,93.180000000000007,41.000000000000000,93.180000000000007,,,3.300000000000000,151.000000000000000,21.000000000000000,13.910000000000000,31.000000000000000,20.530000000000001,67.000000000000000,44.369999999999997,26.000000000000000,17.219999999999999,12.000000000000000,8.000000000000000,10.100000000000000,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"017","2010","2010","2010","55948"
