cvegeo,vivtot,tvivhab,p_tvivhab,tvivpar,p_tvivpar,tvivparhab,pvivparhab,vivpar_des,p_vivpar_d,vivpar_ut,p_vivpar_u,vivnohab,p_vivnohab,vph_pisodt,p_v_pisodt,vph_c_elec,p_v_c_elec,vph_aguadv,p_v_aguadv,vph_drenaj,p_v_drenaj,vph_excusa,p_v_excusa,v_3masocup,p_3masocup,proocup_c,pobtot,p0a14a,pp0a14a,p15a29a,pp15a29a,p30a59a,pp30a59a,p_60ymas,pp_60ymas,pcon_lim,ppcon_lim,graproes,acesoper_,acesoaut_,recucall_,senaliza_,alumpub_,telpub_,banqueta_,guarnici_,arboles_,rampas_,puessemi_,puesambu_,acesoper_c,acesoaut_c,recucall_c,senaliza_c,alumpub_c,telpub_c,banqueta_c,guarnici_c,arboles_c,rampas_c,puessemi_c,puesambu_c,ent,nom_ent,mun,nom_mun,loc,nom_loc,ageb,mza,fecha_poli,fecha_inf,fecha_ceu,oid
090150001017A018,17.000000000000000,17.000000000000000,100.000000000000000,17.000000000000000,100.000000000000000,17.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,94.120000000000005,16.000000000000000,94.120000000000005,16.000000000000000,94.120000000000005,16.000000000000000,94.120000000000005,15.000000000000000,88.239999999999995,0.000000000000000,0.000000000000000,3.500000000000000,62.000000000000000,8.000000000000000,12.900000000000000,17.000000000000000,27.420000000000002,22.000000000000000,35.479999999999997,12.000000000000000,19.350000000000001,10.000000000000000,16.000000000000000,10.199999999999999,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en alguna vialidad,Restricción en alguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"018","2010","2010","2010","55949"
090150001017A019,108.000000000000000,98.000000000000000,90.739999999999995,108.000000000000000,100.000000000000000,98.000000000000000,90.739999999999995,7.000000000000000,6.480000000000000,3.000000000000000,2.780000000000000,10.000000000000000,9.260000000000000,98.000000000000000,100.000000000000000,98.000000000000000,100.000000000000000,97.000000000000000,98.980000000000004,98.000000000000000,100.000000000000000,98.000000000000000,100.000000000000000,3.000000000000000,3.060000000000000,3.400000000000000,337.000000000000000,66.000000000000000,19.579999999999998,93.000000000000000,27.600000000000001,137.000000000000000,40.649999999999999,41.000000000000000,12.170000000000000,20.000000000000000,6.000000000000000,9.600000000000000,3.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"019","2010","2010","2010","55950"
090150001017A020,755.000000000000000,663.000000000000000,87.810000000000002,755.000000000000000,100.000000000000000,663.000000000000000,87.810000000000002,71.000000000000000,9.400000000000000,21.000000000000000,2.780000000000000,92.000000000000000,12.190000000000000,643.000000000000000,96.980000000000004,651.000000000000000,98.189999999999998,640.000000000000000,96.530000000000001,641.000000000000000,96.680000000000007,643.000000000000000,96.980000000000004,6.000000000000000,0.900000000000000,3.000000000000000,2027.000000000000000,485.000000000000000,23.930000000000000,422.000000000000000,20.820000000000000,997.000000000000000,49.189999999999998,86.000000000000000,4.240000000000000,48.000000000000000,2.000000000000000,12.300000000000001,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Alguna vialidad,Todas las vialidades,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"020","2010","2010","2010","55951"
090150001017A021,13.000000000000000,13.000000000000000,100.000000000000000,13.000000000000000,100.000000000000000,13.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,30.770000000000000,10.000000000000000,76.920000000000002,,,5.000000000000000,38.460000000000001,9.000000000000000,69.230000000000004,4.000000000000000,30.770000000000000,3.600000000000000,53.000000000000000,19.000000000000000,35.850000000000001,12.000000000000000,22.640000000000001,12.000000000000000,22.640000000000001,3.000000000000000,5.660000000000000,7.000000000000000,13.000000000000000,5.800000000000000,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Todas las vialidades,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"021","2010","2010","2010","55952"
090150001017A022,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"022","2010","2010","2010","55953"
090150001017A023,42.000000000000000,39.000000000000000,92.859999999999999,42.000000000000000,100.000000000000000,39.000000000000000,92.859999999999999,3.000000000000000,7.140000000000000,0.000000000000000,0.000000000000000,3.000000000000000,7.140000000000000,37.000000000000000,94.870000000000005,37.000000000000000,94.870000000000005,35.000000000000000,89.739999999999995,35.000000000000000,89.739999999999995,35.000000000000000,89.739999999999995,,,4.100000000000000,164.000000000000000,26.000000000000000,15.850000000000000,42.000000000000000,25.609999999999999,65.000000000000000,39.630000000000003,25.000000000000000,15.240000000000000,9.000000000000000,5.000000000000000,9.199999999999999,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Todas las vialidades,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Todas las vialidades,Ninguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"023","2010","2010","2010","55954"
090150001017A024,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,017A,"024","2010","2010","2010","55955"
"0901500010184001",382.000000000000000,359.000000000000000,93.980000000000004,382.000000000000000,100.000000000000000,359.000000000000000,93.980000000000004,10.000000000000000,2.620000000000000,13.000000000000000,3.400000000000000,23.000000000000000,6.020000000000000,345.000000000000000,96.099999999999994,348.000000000000000,96.939999999999998,337.000000000000000,93.870000000000005,347.000000000000000,96.659999999999997,345.000000000000000,96.099999999999994,13.000000000000000,3.620000000000000,3.000000000000000,1091.000000000000000,246.000000000000000,22.550000000000001,273.000000000000000,25.020000000000000,488.000000000000000,44.729999999999997,59.000000000000000,5.410000000000000,36.000000000000000,3.000000000000000,11.699999999999999,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,Restricción en alguna vialidad,Restricción en ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","001","2010","2010","2010","55956"
"0901500010184002",20.000000000000000,19.000000000000000,95.000000000000000,20.000000000000000,100.000000000000000,19.000000000000000,95.000000000000000,0.000000000000000,0.000000000000000,,,,,16.000000000000000,84.209999999999994,16.000000000000000,84.209999999999994,16.000000000000000,84.209999999999994,16.000000000000000,84.209999999999994,16.000000000000000,84.209999999999994,0.000000000000000,0.000000000000000,1.900000000000000,46.000000000000000,6.000000000000000,13.039999999999999,6.000000000000000,13.039999999999999,21.000000000000000,45.649999999999999,4.000000000000000,8.699999999999999,,,13.600000000000000,3.000000000000000,3.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Alguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","002","2010","2010","2010","55957"
"0901500010184003",22.000000000000000,22.000000000000000,100.000000000000000,22.000000000000000,100.000000000000000,22.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22.000000000000000,100.000000000000000,22.000000000000000,100.000000000000000,22.000000000000000,100.000000000000000,22.000000000000000,100.000000000000000,22.000000000000000,100.000000000000000,4.000000000000000,18.180000000000000,3.500000000000000,76.000000000000000,28.000000000000000,36.840000000000003,21.000000000000000,27.629999999999999,25.000000000000000,32.890000000000001,,,0.000000000000000,0.000000000000000,7.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,Restricción en alguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","003","2010","2010","2010","55958"
"0901500010184004",228.000000000000000,219.000000000000000,96.049999999999997,228.000000000000000,100.000000000000000,219.000000000000000,96.049999999999997,8.000000000000000,3.510000000000000,,,9.000000000000000,3.950000000000000,212.000000000000000,96.799999999999997,213.000000000000000,97.260000000000005,212.000000000000000,96.799999999999997,211.000000000000000,96.349999999999994,212.000000000000000,96.799999999999997,7.000000000000000,3.200000000000000,4.100000000000000,912.000000000000000,209.000000000000000,22.920000000000002,254.000000000000000,27.850000000000001,324.000000000000000,35.530000000000001,109.000000000000000,11.949999999999999,52.000000000000000,6.000000000000000,8.699999999999999,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en alguna vialidad,Restricción en ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","004","2010","2010","2010","55959"
"0901500010184005",14.000000000000000,14.000000000000000,100.000000000000000,14.000000000000000,100.000000000000000,14.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,100.000000000000000,14.000000000000000,100.000000000000000,14.000000000000000,100.000000000000000,14.000000000000000,100.000000000000000,14.000000000000000,100.000000000000000,5.000000000000000,35.710000000000001,3.700000000000000,52.000000000000000,16.000000000000000,30.770000000000000,14.000000000000000,26.920000000000002,22.000000000000000,42.310000000000002,0.000000000000000,0.000000000000000,4.000000000000000,8.000000000000000,8.800000000000001,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,Restricción en alguna vialidad,Restricción en ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","005","2010","2010","2010","55960"
"0901500010184006",11.000000000000000,11.000000000000000,100.000000000000000,11.000000000000000,100.000000000000000,11.000000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,90.909999999999997,10.000000000000000,90.909999999999997,10.000000000000000,90.909999999999997,10.000000000000000,90.909999999999997,10.000000000000000,90.909999999999997,,,3.100000000000000,34.000000000000000,4.000000000000000,11.760000000000000,8.000000000000000,23.530000000000001,17.000000000000000,50.000000000000000,5.000000000000000,14.710000000000001,3.000000000000000,9.000000000000000,8.699999999999999,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","006","2010","2010","2010","55961"
"0901500010184007",37.000000000000000,30.000000000000000,81.079999999999998,37.000000000000000,100.000000000000000,30.000000000000000,81.079999999999998,7.000000000000000,18.920000000000002,0.000000000000000,0.000000000000000,7.000000000000000,18.920000000000002,28.000000000000000,93.329999999999998,28.000000000000000,93.329999999999998,28.000000000000000,93.329999999999998,28.000000000000000,93.329999999999998,28.000000000000000,93.329999999999998,0.000000000000000,0.000000000000000,3.800000000000000,119.000000000000000,31.000000000000000,26.050000000000001,23.000000000000000,19.329999999999998,46.000000000000000,38.659999999999997,13.000000000000000,10.920000000000000,,,10.900000000000000,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Todas las vialidades,Todas las vialidades,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","007","2010","2010","2010","55962"
"0901500010184008",61.000000000000000,54.000000000000000,88.519999999999996,61.000000000000000,100.000000000000000,54.000000000000000,88.519999999999996,7.000000000000000,11.480000000000000,0.000000000000000,0.000000000000000,7.000000000000000,11.480000000000000,54.000000000000000,100.000000000000000,54.000000000000000,100.000000000000000,54.000000000000000,100.000000000000000,54.000000000000000,100.000000000000000,54.000000000000000,100.000000000000000,5.000000000000000,9.260000000000000,3.700000000000000,198.000000000000000,43.000000000000000,21.719999999999999,60.000000000000000,30.300000000000001,77.000000000000000,38.890000000000001,18.000000000000000,9.090000000000000,9.000000000000000,5.000000000000000,8.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","008","2010","2010","2010","55963"
"0901500010184009",49.000000000000000,48.000000000000000,97.959999999999994,49.000000000000000,100.000000000000000,48.000000000000000,97.959999999999994,0.000000000000000,0.000000000000000,,,,,46.000000000000000,95.829999999999998,48.000000000000000,100.000000000000000,47.000000000000000,97.920000000000002,46.000000000000000,95.829999999999998,47.000000000000000,97.920000000000002,,,3.830000000000000,184.000000000000000,40.000000000000000,21.739999999999998,37.000000000000000,20.109999999999999,70.000000000000000,38.039999999999999,37.000000000000000,20.109999999999999,,,8.660000000000000,3.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000,Restricción en ninguna vialidad,Restricción en alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Alguna vialidad,Ninguna vialidad,Alguna vialidad,Ninguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","009","2010","2015","2010","55964"
"0901500010184010",78.000000000000000,75.000000000000000,96.150000000000006,78.000000000000000,100.000000000000000,75.000000000000000,96.150000000000006,3.000000000000000,3.850000000000000,0.000000000000000,0.000000000000000,3.000000000000000,3.850000000000000,75.000000000000000,100.000000000000000,74.000000000000000,98.670000000000002,74.000000000000000,98.670000000000002,75.000000000000000,100.000000000000000,75.000000000000000,100.000000000000000,15.000000000000000,20.000000000000000,3.300000000000000,244.000000000000000,56.000000000000000,22.949999999999999,74.000000000000000,30.329999999999998,97.000000000000000,39.750000000000000,17.000000000000000,6.970000000000000,8.000000000000000,3.000000000000000,9.199999999999999,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Alguna vialidad,Ninguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","010","2010","2010","2010","55965"
"0901500010184011",137.000000000000000,136.000000000000000,99.269999999999996,137.000000000000000,100.000000000000000,136.000000000000000,99.269999999999996,,,0.000000000000000,0.000000000000000,,,132.000000000000000,97.060000000000002,132.000000000000000,97.060000000000002,132.000000000000000,97.060000000000002,132.000000000000000,97.060000000000002,132.000000000000000,97.060000000000002,0.000000000000000,0.000000000000000,3.500000000000000,493.000000000000000,89.000000000000000,18.050000000000001,135.000000000000000,27.379999999999999,190.000000000000000,38.539999999999999,67.000000000000000,13.590000000000000,21.000000000000000,4.000000000000000,9.400000000000000,3.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,Restricción en ninguna vialidad,Restricción en ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Todas las vialidades,Todas las vialidades,Todas las vialidades,Ninguna vialidad,Alguna vialidad,Alguna vialidad,"09",Ciudad de México,"015",Cuauhtémoc,"0001",Cuauhtémoc,"0184","011","2010","2010","2010","55966"
